X,Y,fid,
151.157359938471,-33.7715733845258,"1"
151.152739743612,-33.7730441331147,"2"
151.152814458383,-33.7730042702965,"3"
151.152898881145,-33.7729744740277,"4"
151.153567190658,-33.7727704448838,"5"
151.152665548751,-33.773071051946,"6"
151.156156669283,-33.7912388696952,"8"
151.156079830049,-33.7912574699533,"9"
151.155956772534,-33.7912552917062,"10"
151.155830048752,-33.7912672227633,"11"
151.15570332497,-33.7912875441055,"12"
151.155580267455,-33.7913106084255,"13"
151.155472287354,-33.7913336727455,"14"
151.155365400859,-33.791362240949,"15"
151.155329939355,-33.7913735624555,"16"
151.155259097023,-33.7913960261889,"17"
151.155154415667,-33.7914347954015,"18"
151.155060491087,-33.7914713236191,"19"
151.155020368313,-33.7914779300722,"20"
151.154979869053,-33.7914831560724,"21"
151.154939172585,-33.7914869926558,"22"
151.15489844026,-33.7914894129303,"23"
151.154857770684,-33.79149042586,"24"
151.154767028317,-33.7914858094104,"25"
151.154675891534,-33.7914721572692,"26"
151.154584862319,-33.7914521675943,"27"
151.154494424727,-33.7914284757957,"28"
151.154405125561,-33.7914037262475,"29"
151.154115983429,-33.7912771907088,"30"
151.153844303129,-33.7910895477199,"31"
151.1535785032,-33.7908794499616,"32"
151.153307020109,-33.7906855142589,"33"
151.153018299283,-33.7905463843286,"34"
151.152903694802,-33.7905042805155,"35"
151.152784473871,-33.7904582325513,"36"
151.15266572803,-33.7904197412221,"37"
151.152552557786,-33.7904003342058,"38"
151.152450072605,-33.7904115122886,"39"
151.152355681897,-33.7904680391452,"40"
151.152272549949,-33.7905629766551,"41"
151.152197118059,-33.7906807006017,"42"
151.152125836492,-33.7908055957321,"43"
151.152055119655,-33.7909220557575,"44"
151.151967864276,-33.7910661517326,"45"
151.151889474273,-33.7912161280785,"46"
151.151814230626,-33.7913682378515,"47"
151.151736494994,-33.7915187251442,"48"
151.151650503535,-33.7916638071571,"49"
151.151532295534,-33.7918406575144,"50"
151.151407812747,-33.7920150069213,"51"
151.151275979496,-33.7921837628048,"52"
151.15113566632,-33.7923438505198,"53"
151.150985806506,-33.7924922402413,"54"
151.15082247383,-33.7926188923117,"55"
151.150643723109,-33.7927286741722,"56"
151.150459934632,-33.7928329252571,"57"
151.150281506614,-33.7929429939649,"58"
151.150118864165,-33.7930701838742,"59"
151.149965320155,-33.793234825291,"60"
151.149828753923,-33.7934174663792,"61"
151.149699591938,-33.7936083453648,"62"
151.149568278598,-33.793797655654,"63"
151.149425267265,-33.7939756802926,"64"
151.149345649196,-33.7940733159604,"65"
151.149266676534,-33.7941778001088,"66"
151.149185113282,-33.7942768251936,"67"
151.149097750335,-33.7943580567784,"68"
151.149001414444,-33.7944091604272,"69"
151.148900650347,-33.7944286122633,"70"
151.148789093619,-33.7944300106442,"71"
151.148674937336,-33.7944149332302,"72"
151.148566410433,-33.7943849666458,"73"
151.148471661167,-33.7943417154433,"74"
151.148389622824,-33.7942773988883,"75"
151.14831839504,-33.7941921424765,"76"
151.14825544101,-33.7940937896903,"77"
151.148198161179,-33.793990139192,"78"
151.148144036669,-33.7938890613559,"79"
151.148073122625,-33.793721354258,"80"
151.148025263937,-33.7935411961922,"81"
151.14798587621,-33.7933562872171,"82"
151.147940401941,-33.7931742646435,"83"
151.147874149166,-33.793002846458,"84"
151.14778994154,-33.7928628290937,"85"
151.14768982285,-33.7927307089956,"86"
151.147584585727,-33.7926011525957,"87"
151.147485085551,-33.79246883529,"88"
151.147402132882,-33.7923284235106,"89"
151.14731885751,-33.7921363792076,"90"
151.147250184461,-33.7919342414634,"91"
151.14719716252,-33.7917260082129,"92"
151.147160777726,-33.7915156504992,"93"
151.147142060937,-33.7913071662572,"94"
151.14713535588,-33.7912706738955,"95"
151.147120377069,-33.7912286686862,"96"
151.14710684146,-33.7911861256381,"97"
151.147094784907,-33.7911431971389,"98"
151.147084261195,-33.7911000266123,"99"
151.147065947784,-33.7909894559216,"100"
151.147058588357,-33.7908753803148,"101"
151.147060399081,-33.7907597539395,"102"
151.147069560268,-33.7906445130153,"103"
151.147084270159,-33.7905315847979,"104"
151.14711321485,-33.7904044397086,"105"
151.147156125421,-33.7902795625062,"106"
151.147205741049,-33.7901556354856,"107"
151.14725484573,-33.7900313409418,"108"
151.147296214497,-33.7899053611699,"109"
151.147338945789,-33.7897682929549,"110"
151.147385719835,-33.7896282666266,"111"
151.147425555761,-33.789488374758,"112"
151.147447544404,-33.7893516919942,"113"
151.147440722815,-33.7892213019442,"114"
151.147406372845,-33.7891190767187,"115"
151.147351387793,-33.7890211990234,"116"
151.147285637001,-33.7889253023676,"117"
151.147219007739,-33.7888290112967,"118"
151.147161360385,-33.788729950356,"119"
151.147103390328,-33.7886246863414,"120"
151.147036536966,-33.7885110678976,"121"
151.146977482268,-33.78839998626,"122"
151.146942881306,-33.7883023237002,"123"
151.146949451903,-33.7882289445617,"124"
151.146990094587,-33.7881805928547,"125"
151.147047822617,-33.7881402011617,"126"
151.147116056431,-33.7881066400214,"127"
151.147188207505,-33.7880787889362,"128"
151.14725770524,-33.7880555274087,"129"
151.147360871683,-33.7880352329584,"130"
151.147469873677,-33.7880332250269,"131"
151.147582192344,-33.7880413822486,"132"
151.147695335697,-33.7880515294737,"133"
151.147806802786,-33.7880555363726,"134"
151.147959566929,-33.7880587275494,"135"
151.148114760311,-33.7880668847711,"136"
151.1482687077,-33.7880705420748,"137"
151.148417742828,-33.7880602872819,"138"
151.148558190464,-33.7880266365018,"139"
151.148649883013,-33.7879936042363,"140"
151.148747455933,-33.7879548170957,"141"
